NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_DISTRITO;CO_DISTRITO;NO_SUBDISTRITO;CO_SUBDISTRITO;NO_ENTIDADE;CO_ENTIDADE;CO_REDE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_PODER_PUBLICO_PARCERIA;TP_PODER_PUBLICO_PARCERIA;QT_TUR_BAS;QT_TUR_INF;QT_TUR_INF_CRE;QT_TUR_INF_PRE;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AI_1;QT_TUR_FUND_AI_2;QT_TUR_FUND_AI_3;QT_TUR_FUND_AI_4;QT_TUR_FUND_AI_5;QT_TUR_FUND_AI_MULTIETAPA;QT_TUR_FUND_AF;QT_TUR_FUND_AF_6;QT_TUR_FUND_AF_7;QT_TUR_FUND_AF_8;QT_TUR_FUND_AF_9;QT_TUR_FUND_AF_MULTI;QT_TUR_FUND_AF_CORRFLUXO;QT_TUR_MED;QT_TUR_MED_1;QT_TUR_MED_2;QT_TUR_MED_3;QT_TUR_MED_4;QT_TUR_MED_NS;QT_TUR_MED_PROP;QT_TUR_MED_PROP_1;QT_TUR_MED_PROP_2;QT_TUR_MED_PROP_3;QT_TUR_MED_PROP_4;QT_TUR_MED_PROP_NS;QT_TUR_MED_IFTP_CT;QT_TUR_MED_IFTP_CT_1;QT_TUR_MED_IFTP_CT_2;QT_TUR_MED_IFTP_CT_3;QT_TUR_MED_IFTP_CT_4;QT_TUR_MED_IFTP_CT_NS;QT_TUR_MED_IFTP_QP;QT_TUR_MED_IFTP_QP_1;QT_TUR_MED_IFTP_QP_2;QT_TUR_MED_IFTP_QP_3;QT_TUR_MED_IFTP_QP_4;QT_TUR_MED_IFTP_QP_NS;QT_TUR_MED_NM;QT_TUR_MED_NM_1;QT_TUR_MED_NM_2;QT_TUR_MED_NM_3;QT_TUR_MED_NM_4;QT_TUR_MED_IFA_EXC;QT_TUR_MED_IFTP_EXC;QT_TUR_MED_IFTP_EXC_QP;QT_TUR_MED_IFA;QT_TUR_MED_IFA_LING;QT_TUR_MED_IFA_MATE;QT_TUR_MED_IFA_CIENC;QT_TUR_MED_IFA_HUMA;QT_TUR_PROF;QT_TUR_PROF_TEC;QT_TUR_PROF_TEC_CONC;QT_TUR_PROF_TEC_SUBS;QT_TUR_PROF_TEC_MISTO;QT_TUR_PROF_TEC_IFTP_CT;QT_TUR_PROF_NAO_TEC;QT_TUR_PROF_IFTP_QP;QT_TUR_PROF_FIC_CONC;QT_TUR_EJA;QT_TUR_EJA_FUND;QT_TUR_EJA_FUND_NPROF;QT_TUR_EJA_FUND_AI;QT_TUR_EJA_FUND_AF;QT_TUR_EJA_FUND_FIC;QT_TUR_EJA_MED;QT_TUR_EJA_MED_NPROF;QT_TUR_EJA_MED_FIC;QT_TUR_EJA_MED_TEC;QT_TUR_ESP;QT_TUR_ESP_CC;QT_TUR_ESP_CE;QT_TUR_BAS_D;QT_TUR_BAS_DM;QT_TUR_BAS_DV;QT_TUR_BAS_N;QT_TUR_BAS_EAD;QT_TUR_INF_CRE_D;QT_TUR_INF_CRE_DM;QT_TUR_INF_CRE_DV;QT_TUR_INF_CRE_N;QT_TUR_INF_PRE_D;QT_TUR_INF_PRE_DM;QT_TUR_INF_PRE_DV;QT_TUR_INF_PRE_N;QT_TUR_FUND_D;QT_TUR_FUND_DM;QT_TUR_FUND_DV;QT_TUR_FUND_N;QT_TUR_FUND_AI_D;QT_TUR_FUND_AI_DM;QT_TUR_FUND_AI_DV;QT_TUR_FUND_AI_N;QT_TUR_FUND_AF_D;QT_TUR_FUND_AF_DM;QT_TUR_FUND_AF_DV;QT_TUR_FUND_AF_N;QT_TUR_MED_D;QT_TUR_MED_DM;QT_TUR_MED_DV;QT_TUR_MED_N;QT_TUR_MED_EAD;QT_TUR_PROF_D;QT_TUR_PROF_DM;QT_TUR_PROF_DV;QT_TUR_PROF_N;QT_TUR_PROF_EAD;QT_TUR_PROF_TEC_D;QT_TUR_PROF_TEC_DM;QT_TUR_PROF_TEC_DV;QT_TUR_PROF_TEC_N;QT_TUR_PROF_TEC_EAD;QT_TUR_EJA_D;QT_TUR_EJA_DM;QT_TUR_EJA_DV;QT_TUR_EJA_N;QT_TUR_EJA_EAD;QT_TUR_EJA_FUND_D;QT_TUR_EJA_FUND_DM;QT_TUR_EJA_FUND_DV;QT_TUR_EJA_FUND_N;QT_TUR_EJA_FUND_EAD;QT_TUR_EJA_MED_D;QT_TUR_EJA_MED_DM;QT_TUR_EJA_MED_DV;QT_TUR_EJA_MED_N;QT_TUR_EJA_MED_EAD;QT_TUR_ESP_D;QT_TUR_ESP_DM;QT_TUR_ESP_DV;QT_TUR_ESP_N;QT_TUR_ESP_EAD;QT_TUR_ESP_CC_D;QT_TUR_ESP_CC_DM;QT_TUR_ESP_CC_DV;QT_TUR_ESP_CC_N;QT_TUR_ESP_CC_EAD;QT_TUR_ESP_CE_D;QT_TUR_ESP_CE_DM;QT_TUR_ESP_CE_DV;QT_TUR_ESP_CE_N;QT_TUR_ESP_CE_EAD;QT_TUR_BAS_INT;QT_TUR_INF_INT;QT_TUR_INF_CRE_INT;QT_TUR_INF_PRE_INT;QT_TUR_FUND_INT;QT_TUR_FUND_AI_INT;QT_TUR_FUND_AF_INT;QT_TUR_MED_INT;QT_TUR_PROF_INT;QT_TUR_PROF_TEC_INT;QT_TUR_EJA_INT;QT_TUR_EJA_FUND_INT;QT_TUR_EJA_MED_INT;QT_TUR_ESP_INT;QT_TUR_ESP_CC_INT;QT_TUR_ESP_CE_INT;QT_TUR_BAS_DISC_LINGUA_PORT;QT_TUR_BAS_DISC_EDUC_FISICA;QT_TUR_BAS_DISC_ARTES;QT_TUR_BAS_DISC_LINGUA_ING;QT_TUR_BAS_DISC_LINGUA_ESPA;QT_TUR_BAS_DISC_LINGUA_FRANC;QT_TUR_BAS_DISC_LINGUA_OUTRA;QT_TUR_BAS_DISC_LIBRAS;QT_TUR_BAS_DISC_LINGUA_INDIG;QT_TUR_BAS_DISC_PORT_SEG_LINGUA;QT_TUR_BAS_DISC_MATEMATICA;QT_TUR_BAS_DISC_CIENCIAS;QT_TUR_BAS_DISC_FISICA;QT_TUR_BAS_DISC_QUIMICA;QT_TUR_BAS_DISC_BIOLOGIA;QT_TUR_BAS_DISC_HISTORIA;QT_TUR_BAS_DISC_GEOGRAFIA;QT_TUR_BAS_DISC_SOCIOLOGIA;QT_TUR_BAS_DISC_FILOSOFIA;QT_TUR_BAS_DISC_EST_SOCIAIS;QT_TUR_BAS_DISC_EST_SOCIAIS_SOCI;QT_TUR_BAS_DISC_INFO_COMPUTACAO;QT_TUR_BAS_DISC_ENSINO_RELIGIOSO;QT_TUR_BAS_DISC_PROFISSIONA;QT_TUR_BAS_DISC_ESTAGIO_SUPER;QT_TUR_BAS_DISC_PEDAGOGICAS;QT_TUR_BAS_DISC_PROJETO_DE_VIDA;QT_TUR_BAS_DISC_OUTRAS;QT_TUR_BAS_LIBRAS
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA ANA BANDEIRA DE MENEZES;26132150;1;3;;2;0;0;;7;2;0;2;5;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;4;3;0;0;0;0;0;0;2;2;0;0;5;2;3;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;0;0;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA MARIA LUCIA DA SILVA;26141493;1;3;;2;0;0;;4;1;0;1;3;1;1;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;2;2;0;0;0;0;0;0;1;1;0;0;3;1;2;0;1;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;3;3;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA VEREADOR JAIME BEZERRA LINS;26145138;1;3;;1;0;0;;10;3;0;3;7;7;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;10;5;5;0;0;0;0;0;0;3;2;1;0;7;3;4;0;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;0;0;0;0;0;0;0;7;7;0;0;0;7;7;0;1;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;CRECHE TIA EMOCY KRAUSE;26145375;1;3;;1;0;0;;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;9;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;9;9;9;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;CRECHE TIA JANE MAGALHAES;26145383;1;3;;1;0;0;;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;9;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;3;0;0;0;0;0;0;0;0;9;9;9;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA SAMUEL RAIMUNDO DE LIMA;26150093;1;3;;2;0;0;;7;2;0;2;5;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;7;4;3;0;0;0;0;0;0;2;1;1;0;5;3;2;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA YARA RIBEIRO DE ALBUQUERQUE;26155737;1;3;;1;0;0;;8;2;0;2;6;6;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;8;4;4;0;0;0;0;0;0;2;1;1;0;6;3;3;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;6;6;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA MUNICIPAL ALBIN STAHLI;26168758;1;3;;1;0;0;;16;0;0;0;14;0;0;0;0;0;0;0;14;4;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;14;14;0;14;7;7;2;0;0;0;0;0;0;0;0;0;14;7;7;0;0;0;0;0;14;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;12;6;6;2;0;12;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;0;0;0;0;16;16;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA MARIA DO CARMO DO REGO MONTEIRO;26184990;1;3;;1;0;0;;24;7;0;7;17;17;4;3;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;24;12;12;0;0;0;0;0;0;7;3;4;0;17;9;8;0;17;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;12;12;0;0;24;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;17;0;0;0;0;0;0;0;17;17;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;ESCOLA MIGUEL GOMES DE LIMA;26186675;1;3;;2;0;0;;29;4;0;4;22;13;2;3;3;2;3;0;9;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;2;0;0;0;0;0;28;28;0;26;13;13;3;0;0;0;0;0;4;0;4;0;22;13;9;0;13;13;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;25;12;13;3;0;25;12;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;25;11;0;0;0;0;0;0;25;25;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Igarassu;260680405;;;CENTRO DE EDUCACAO INTEGRAL FERNANDO HENRIQUE LUCENA;26192551;1;3;;1;0;0;;15;0;0;0;15;0;0;0;0;0;0;0;15;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;15;15;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;14;14;0;0;0;0;0;0;0;0;15;0;0;0;15;0;15;0;0;0;0;0;0;14;14;0;15;15;15;15;0;0;0;0;0;0;15;15;0;0;0;15;15;0;0;0;0;15;0;0;0;0;0;15;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Nova Cruz;260680420;;;ESCOLA JOSE LUIZ DE BARROS SAMPAIO;26105870;1;3;;2;0;0;;7;2;0;2;5;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;4;3;0;0;0;0;0;0;2;2;0;0;5;2;3;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;0;0;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Nova Cruz;260680420;;;ESCOLA JOAO SANTOS FILHO;26105896;1;3;;2;0;0;;8;2;0;2;5;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;4;4;0;7;4;3;1;0;0;0;0;0;2;1;1;0;5;3;2;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;4;2;2;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;6;6;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Nova Cruz;260680420;;;ESCOLA MARIA AMELIA DE SA LEITAO;26141485;1;3;;2;0;0;;6;1;0;1;5;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;6;3;3;0;0;0;0;0;0;1;1;0;0;5;2;3;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Nova Cruz;260680420;;;ESCOLA DIEGO JOSE DE OLIVEIRA SA LEITAO;26155745;1;3;;2;0;0;;6;2;0;2;4;3;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;6;3;3;0;0;0;0;0;0;2;1;1;0;4;2;2;0;3;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;4;4;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Nova Cruz;260680420;;;CRECHE TIA NAI;26192330;1;3;;2;0;0;;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Três Ladeiras;260680425;;;CENTRO DE EDUCACAO INTEGRAL EVANGELINA DELGADO DE ALBUQUERQUE;26105390;1;3;;2;0;0;;5;0;0;0;4;0;0;0;0;0;0;0;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;3;3;0;4;4;0;1;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;3;0;0;0;3;3;0;0;0;0;0;0;0;0;4;0;0;0;4;0;4;0;0;0;0;0;0;3;3;0;5;4;4;4;0;0;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;4;0;0;0;0;0;4;0
2025;Nordeste;2;Pernambuco;PE;26;Igarassu;2606804;Recife;2601;Recife;260001;Três Ladeiras;260680425;;;ESCOLA IRINEU MARQUES DA FONSECA;26105918;1;3;;2;0;0;;8;2;0;2;6;6;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;8;4;4;0;0;0;0;0;0;2;1;1;0;6;3;3;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;6;6;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0
